school_id,school_name,status,source,source_url,raw_text_length,error,notes,low_quality_host
3539644324,福建师范大学,not_found,official,https://iccs.fjnu.edu.cn/97/e6/c6602a432102/page.htm,18,,内容过短或为空,no
3539644599,中国劳动关系学院,not_found,official,https://www.culr.edu.cn/zsjy/gatqzs/index.htm,17,,内容过短或未命中2026台湾学测简章正文,no
3539644644,大连理工大学,not_found,official,https://zs.dlut.edu.cn/recruitmentGuideDetail?guideId=1998568861053489153,15,,内容过短或未命中2026台湾学测简章正文,no
3539644423,南方科技大学,not_found,official,https://zs.sustech.edu.cn/#/detail/?alias=d8a68c7f-ac2c-4e33-979d-bf59141b73c4,14,,内容过短或为空,no
3539644623,天津师范大学,not_found,official,https://gjjl.tjnu.edu.cn/gat/zsxx.htm,13,,内容过短或为空,no
3539644445,北京师范大学,not_found,official,https://admission.bnu.edu.cn/tslx/gatzs/index.html,12,,内容过短或未命中2026台湾学测简章正文,no
3539644638,北京师范大学(珠海校区),not_found,official,https://admission.bnu.edu.cn/tslx/gatzs/index.html,12,,内容过短或为空,no
3539644283,广州软件学院,not_found,official,https://zs.seig.edu.cn/recruit/detail/news?article_id=20833&menu_id=246&sidebar_index=0,11,,内容过短或未命中2026台湾学测简章正文,no
3539644300,西南科技大学,not_found,official,https://zs.swust.edu.cn/#/zsxx/%E6%8B%9B%E7%94%9F%E6%94%BF%E7%AD%96/81a0e788542e40bfa0dcbc83faba230e,11,,内容过短或为空,no
3539644689,厦门大学嘉庚学院,not_found,official,https://ec.xujc.com/2025/1218/c801a164026/page.htm,9,,内容过短或为空,no
3539644458,中国政法大学,not_found,official,https://sis.cupl.edu.cn/info/1031/3302.htm,6,,内容过短或未命中2026台湾学测简章正文,no
3539644352,西安交通大学,not_found,official,http://zs.xjtu.edu.cn/info/1669/6840.htm,6,,内容过短或未命中2026台湾学测简章正文,no
3539644672,北京化工大学,not_found,official,https://goto.buct.edu.cn/static/front/buct/basic/html_cms/frontList.html?id=6ebab28e72ba46da99a0f2c372b129d7,4,,内容过短或未命中2026台湾学测简章正文,no
3539644602,西湖大学,not_found,official,https://zh-ugadmissions.westlake.edu.cn/Admissions/GATQ/,4,,内容过短或未命中2026台湾学测简章正文,no
3539644418,浙江传媒学院,not_found,official,https://zsw.cuz.edu.cn/static/front/cuz/basic/html_cms/frontList.html?id=659f7654c74c47c484074dcc00c21de9,4,,内容过短或未命中2026台湾学测简章正文,no
3539644414,吉首大学,not_found,official,https://zs.jsu.edu.cn/module/news_info.html?article_id=15386,4,,内容过短或为空,no
3539644256,中央美术学院,not_found,official,,0,,无法获取招生简章内容,no
3539644332,北京邮电大学,not_found,search,https://www.bing.com/search?q=%E5%8C%97%E4%BA%AC%E9%82%AE%E7%94%B5%E5%A4%A7%E5%AD%A6+2026+%E4%BE%9D%E6%8D%AE%E5%8F%B0%E6%B9%BE%E5%9C%B0%E5%8C%BA%E5%A4%A7%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95+%E5%AD%A6%E7%A7%91%E8%83%BD%E5%8A%9B%E6%B5%8B%E8%AF%95+%E6%88%90%E7%BB%A9+%E6%8B%9B%E6%94%B6+%E5%8F%B0%E6%B9%BE+%E9%AB%98%E4%B8%AD+%E6%AF%95%E4%B8%9A%E7%94%9F+%E6%8B%9B%E7%94%9F%E7%AE%80%E7%AB%A0,0,,搜索回退未找到有效内容,no
3539644390,北京电影学院,not_found,search,https://www.bing.com/search?q=%E5%8C%97%E4%BA%AC%E7%94%B5%E5%BD%B1%E5%AD%A6%E9%99%A2+2026+%E4%BE%9D%E6%8D%AE%E5%8F%B0%E6%B9%BE%E5%9C%B0%E5%8C%BA%E5%A4%A7%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95+%E5%AD%A6%E7%A7%91%E8%83%BD%E5%8A%9B%E6%B5%8B%E8%AF%95+%E6%88%90%E7%BB%A9+%E6%8B%9B%E6%94%B6+%E5%8F%B0%E6%B9%BE+%E9%AB%98%E4%B8%AD+%E6%AF%95%E4%B8%9A%E7%94%9F+%E6%8B%9B%E7%94%9F%E7%AE%80%E7%AB%A0,0,,搜索回退未找到有效内容,no
3539644582,南开大学,not_found,search,https://www.bing.com/search?q=%E5%8D%97%E5%BC%80%E5%A4%A7%E5%AD%A6+2026+%E4%BE%9D%E6%8D%AE%E5%8F%B0%E6%B9%BE%E5%9C%B0%E5%8C%BA%E5%A4%A7%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95+%E5%AD%A6%E7%A7%91%E8%83%BD%E5%8A%9B%E6%B5%8B%E8%AF%95+%E6%88%90%E7%BB%A9+%E6%8B%9B%E6%94%B6+%E5%8F%B0%E6%B9%BE+%E9%AB%98%E4%B8%AD+%E6%AF%95%E4%B8%9A%E7%94%9F+%E6%8B%9B%E7%94%9F%E7%AE%80%E7%AB%A0,0,,搜索回退未找到有效内容,no
3539644612,河北大学,not_found,search,https://www.bing.com/search?q=%E6%B2%B3%E5%8C%97%E5%A4%A7%E5%AD%A6+2026+%E4%BE%9D%E6%8D%AE%E5%8F%B0%E6%B9%BE%E5%9C%B0%E5%8C%BA%E5%A4%A7%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95+%E5%AD%A6%E7%A7%91%E8%83%BD%E5%8A%9B%E6%B5%8B%E8%AF%95+%E6%88%90%E7%BB%A9+%E6%8B%9B%E6%94%B6+%E5%8F%B0%E6%B9%BE+%E9%AB%98%E4%B8%AD+%E6%AF%95%E4%B8%9A%E7%94%9F+%E6%8B%9B%E7%94%9F%E7%AE%80%E7%AB%A0,0,,搜索回退未找到有效内容,no
3539644277,沈阳大学,not_found,search,https://www.bing.com/search?q=%E6%B2%88%E9%98%B3%E5%A4%A7%E5%AD%A6+2026+%E4%BE%9D%E6%8D%AE%E5%8F%B0%E6%B9%BE%E5%9C%B0%E5%8C%BA%E5%A4%A7%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95+%E5%AD%A6%E7%A7%91%E8%83%BD%E5%8A%9B%E6%B5%8B%E8%AF%95+%E6%88%90%E7%BB%A9+%E6%8B%9B%E6%94%B6+%E5%8F%B0%E6%B9%BE+%E9%AB%98%E4%B8%AD+%E6%AF%95%E4%B8%9A%E7%94%9F+%E6%8B%9B%E7%94%9F%E7%AE%80%E7%AB%A0,0,,搜索回退未找到有效内容,no
3539644450,中国医科大学,not_found,search,https://www.bing.com/search?q=%E4%B8%AD%E5%9B%BD%E5%8C%BB%E7%A7%91%E5%A4%A7%E5%AD%A6+2026+%E4%BE%9D%E6%8D%AE%E5%8F%B0%E6%B9%BE%E5%9C%B0%E5%8C%BA%E5%A4%A7%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95+%E5%AD%A6%E7%A7%91%E8%83%BD%E5%8A%9B%E6%B5%8B%E8%AF%95+%E6%88%90%E7%BB%A9+%E6%8B%9B%E6%94%B6+%E5%8F%B0%E6%B9%BE+%E9%AB%98%E4%B8%AD+%E6%AF%95%E4%B8%9A%E7%94%9F+%E6%8B%9B%E7%94%9F%E7%AE%80%E7%AB%A0,0,,搜索回退未找到有效内容,no
3539644451,上海杉达学院,not_found,search,https://www.bing.com/search?q=%E4%B8%8A%E6%B5%B7%E6%9D%89%E8%BE%BE%E5%AD%A6%E9%99%A2+2026+%E4%BE%9D%E6%8D%AE%E5%8F%B0%E6%B9%BE%E5%9C%B0%E5%8C%BA%E5%A4%A7%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95+%E5%AD%A6%E7%A7%91%E8%83%BD%E5%8A%9B%E6%B5%8B%E8%AF%95+%E6%88%90%E7%BB%A9+%E6%8B%9B%E6%94%B6+%E5%8F%B0%E6%B9%BE+%E9%AB%98%E4%B8%AD+%E6%AF%95%E4%B8%9A%E7%94%9F+%E6%8B%9B%E7%94%9F%E7%AE%80%E7%AB%A0,0,,搜索回退未找到有效内容,no
3539644291,扬州大学,not_found,search,https://www.bing.com/search?q=%E6%89%AC%E5%B7%9E%E5%A4%A7%E5%AD%A6+2026+%E4%BE%9D%E6%8D%AE%E5%8F%B0%E6%B9%BE%E5%9C%B0%E5%8C%BA%E5%A4%A7%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95+%E5%AD%A6%E7%A7%91%E8%83%BD%E5%8A%9B%E6%B5%8B%E8%AF%95+%E6%88%90%E7%BB%A9+%E6%8B%9B%E6%94%B6+%E5%8F%B0%E6%B9%BE+%E9%AB%98%E4%B8%AD+%E6%AF%95%E4%B8%9A%E7%94%9F+%E6%8B%9B%E7%94%9F%E7%AE%80%E7%AB%A0,0,,搜索回退未找到有效内容,no
3539644245,金陵科技学院,not_found,search,https://www.bing.com/search?q=%E9%87%91%E9%99%B5%E7%A7%91%E6%8A%80%E5%AD%A6%E9%99%A2+2026%E5%B9%B4%E6%8B%9B%E6%94%B6%E5%8F%B0%E6%B9%BE%E5%9C%B0%E5%8C%BA%E9%AB%98%E4%B8%AD%E6%AF%95%E4%B8%9A%E7%94%9F%E7%AE%80%E7%AB%A0,0,,内容过短或未命中2026台湾学测简章正文,no
3539644584,南京审计大学,not_found,search,https://www.bing.com/search?q=%E5%8D%97%E4%BA%AC%E5%AE%A1%E8%AE%A1%E5%A4%A7%E5%AD%A6+2026+%E4%BE%9D%E6%8D%AE%E5%8F%B0%E6%B9%BE%E5%9C%B0%E5%8C%BA%E5%A4%A7%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95+%E5%AD%A6%E7%A7%91%E8%83%BD%E5%8A%9B%E6%B5%8B%E8%AF%95+%E6%88%90%E7%BB%A9+%E6%8B%9B%E6%94%B6+%E5%8F%B0%E6%B9%BE+%E9%AB%98%E4%B8%AD+%E6%AF%95%E4%B8%9A%E7%94%9F+%E6%8B%9B%E7%94%9F%E7%AE%80%E7%AB%A0,0,,搜索回退未找到有效内容,no
3539644642,中国矿业大学,not_found,search,https://www.bing.com/search?q=%E4%B8%AD%E5%9B%BD%E7%9F%BF%E4%B8%9A%E5%A4%A7%E5%AD%A6+2026+%E4%BE%9D%E6%8D%AE%E5%8F%B0%E6%B9%BE%E5%9C%B0%E5%8C%BA%E5%A4%A7%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95+%E5%AD%A6%E7%A7%91%E8%83%BD%E5%8A%9B%E6%B5%8B%E8%AF%95+%E6%88%90%E7%BB%A9+%E6%8B%9B%E6%94%B6+%E5%8F%B0%E6%B9%BE+%E9%AB%98%E4%B8%AD+%E6%AF%95%E4%B8%9A%E7%94%9F+%E6%8B%9B%E7%94%9F%E7%AE%80%E7%AB%A0,0,,搜索回退未找到有效内容,no
3539644344,南京工业大学,not_found,search,https://www.bing.com/search?q=%E5%8D%97%E4%BA%AC%E5%B7%A5%E4%B8%9A%E5%A4%A7%E5%AD%A6+2026+%E4%BE%9D%E6%8D%AE%E5%8F%B0%E6%B9%BE%E5%9C%B0%E5%8C%BA%E5%A4%A7%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95+%E5%AD%A6%E7%A7%91%E8%83%BD%E5%8A%9B%E6%B5%8B%E8%AF%95+%E6%88%90%E7%BB%A9+%E6%8B%9B%E6%94%B6+%E5%8F%B0%E6%B9%BE+%E9%AB%98%E4%B8%AD+%E6%AF%95%E4%B8%9A%E7%94%9F+%E6%8B%9B%E7%94%9F%E7%AE%80%E7%AB%A0,0,,搜索回退未找到有效内容,no
3539644640,浙江万里学院,not_found,search,https://www.bing.com/search?q=%E6%B5%99%E6%B1%9F%E4%B8%87%E9%87%8C%E5%AD%A6%E9%99%A2+2026%E5%B9%B4%E6%8B%9B%E6%94%B6%E5%8F%B0%E6%B9%BE%E5%9C%B0%E5%8C%BA%E9%AB%98%E4%B8%AD%E6%AF%95%E4%B8%9A%E7%94%9F%E7%AE%80%E7%AB%A0,0,,内容过短或未命中2026台湾学测简章正文,no
3539644407,中国计量大学,not_found,search,https://www.bing.com/search?q=%E4%B8%AD%E5%9B%BD%E8%AE%A1%E9%87%8F%E5%A4%A7%E5%AD%A6+2026+%E4%BE%9D%E6%8D%AE%E5%8F%B0%E6%B9%BE%E5%9C%B0%E5%8C%BA%E5%A4%A7%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95+%E5%AD%A6%E7%A7%91%E8%83%BD%E5%8A%9B%E6%B5%8B%E8%AF%95+%E6%88%90%E7%BB%A9+%E6%8B%9B%E6%94%B6+%E5%8F%B0%E6%B9%BE+%E9%AB%98%E4%B8%AD+%E6%AF%95%E4%B8%9A%E7%94%9F+%E6%8B%9B%E7%94%9F%E7%AE%80%E7%AB%A0,0,,搜索回退未找到有效内容,no
